job_id,title,company,url,salary_text,salary_currency,salary_min,salary_max,experience_years_min,experience_level,location,job_description,requirements,benefits,date_posted,deadline,level,scraped_at,source,source_file,raw_text_for_matching
2147404,Data Scientist,CÔNG TY CỔ PHẦN TOH GROUP,https://www.topcv.vn/viec-lam/data-scientist/2147404.html,"700 - 1,000 USD",USD,17.5,25,3,Junior,Hà Nội,"1. Giải bài toán kinh doanh bằng dữ liệu Phân tích hành vi user: funnel, retention, LTV Tìm insight giúp tăng revenue / cải thiện trải nghiệm Thiết kế & phân tích A/B testing 2. Xây dựng mô hình Machine Learning Phát triển các model: Dự đoán LTV Dự đoán churn User segmentation Feature engineering từ dữ liệu app (event, session, ads...) Đánh giá và cải thiện model 3. Triển khai & vận hành model Đưa model vào production (batch hoặc real-time) Theo dõi hiệu quả (model performance, drift...) Kết hợp model với product / marketing để tạo impact thực tế 4. Làm việc cross-team Phối hợp với product, marketing, engineering Đề xuất giải pháp dựa trên dữ liệu","Yêu cầu: Trình độ đại học hoặc sau đại học 3–5+ năm kinh nghiệm Data Science / ML Thành thạo: SQL, Python (pandas, numpy, sklearn...) Có kinh nghiệm: Xây dựng model (regression, classification, clustering...) Triển khai model vào thực tế (production hoặc gần production) Hiểu A/B testing, thống kê cơ bản Có tư duy phân tích & giải quyết vấn đề Biết cách biến data → insight → action Điểm cộng: Kinh nghiệm với mobile app data (Firebase, AppsFlyer, GA4) Làm việc với ClickHouse / BigQuery Kinh nghiệm với ads / LTV / revenue optimization Hiểu về causal inference / uplift modeling","Chế độ đãi ngộ: Lương cạnh tranh, theo chuyên môn và kinh nghiệm Thưởng hàng tháng theo hiệu quả công việc. Thưởng các ngày lễ, Tết; thưởng đột xuất khác Phụ cấp: phụ cấp ăn trưa, điện thoại, đi lại; phụ cấp trách nhiệm Phúc lợi xã hội: bảo hiểm xã hội, bảo hiểm y tế Sức khỏe & đời sống văn hóa tinh thần: Chế độ nghỉ phép, nghỉ ngày lễ theo quy định của Nhà nước Chế độ nghỉ mát hàng năm Chế độ thai sản Khám sức khỏe định kỳ hàng năm Thăm hỏi, động viên, giúp đỡ tinh thần và vật chất cho nhân viên: cưới hỏi, bệnh tật, tai nạn, việc hiếu Tặng quà các cháu thiếu nhi dịp Quốc tế thiếu nhi, tết Trung thu Tổ chức, khuyến khích các hoạt động thể thao tăng cường sức khỏe và tình đoàn kết: Cầu lông, bóng đá Chúc mừng sinh nhật nhân viên hàng tháng Liên hoan, picnic, team-building định kỳ Môi trường làm việc trẻ trung, thân thiện, công bằng, lộ trình sự nghiệp rõ ràng.",2026-06-12,2026-07-12,Nhân viên,2026-06-24 12:03:57,TopCV,1.html,"Data Scientist CÔNG TY CỔ PHẦN TOH GROUP 1. Giải bài toán kinh doanh bằng dữ liệu Phân tích hành vi user: funnel, retention, LTV Tìm insight giúp tăng revenue / cải thiện trải nghiệm Thiết kế & phân tích A/B testing 2. Xây dựng mô hình Machine Learning Phát triển các model: Dự đoán LTV Dự đoán churn User segmentation Feature engineering từ dữ liệu app (event, session, ads...) Đánh giá và cải thiện model 3. Triển khai & vận hành model Đưa model vào production (batch hoặc real-time) Theo dõi hiệu quả (model performance, drift...) Kết hợp model với product / marketing để tạo impact thực tế 4. Làm việc cross-team Phối hợp với product, marketing, engineering Đề xuất giải pháp dựa trên dữ liệu Yêu cầu: Trình độ đại học hoặc sau đại học 3–5+ năm kinh nghiệm Data Science / ML Thành thạo: SQL, Python (pandas, numpy, sklearn...) Có kinh nghiệm: Xây dựng model (regression, classification, clustering...) Triển khai model vào thực tế (production hoặc gần production) Hiểu A/B testing, thống kê cơ bản Có tư duy phân tích & giải quyết vấn đề Biết cách biến data → insight → action Điểm cộng: Kinh nghiệm với mobile app data (Firebase, AppsFlyer, GA4) Làm việc với ClickHouse / BigQuery Kinh nghiệm với ads / LTV / revenue optimization Hiểu về causal inference / uplift modeling"
2184958,Network Engineer L2 (English Speaking),Công ty TNHH NTT DATA VIỆT NAM,https://www.topcv.vn/viec-lam/network-engineer-l2-english-speaking/2184958.html,Thoả thuận,NA,NA,NA,3,Junior,Hà Nội,"To be a successful network engineer you need to be a confident communicator and possess excellent attention to detail, analytical and problem-solving skills Network engineers are responsible for implementing, maintaining, supporting, developing and, in some cases, designing communication networks within an organization or between organizations. Their goal is to ensure the integrity of high availability network infrastructure to provide maximum performance for their users. Implementation IT Network Project. Create technical documentation – LLDs, network device configs, migration plans, instructions for technicians, test scenarios. Install and configure LAN/WLAN/WAN, DC, legacy and SDN topologies. Take responsibility for problem resolution and troubleshooting. Speak with customers via email and phone for initial requirement capture. Maintenance and support customer (Onsite/Offsite) when their system have issues (include open case and make warranty) Manage project progress to archive target. Manage vendor following schedule, quality of service. Documentation (Report, Parameter Sheet, Manual, etc...) Studying & Research new technology follow company strategy","Bachelor/College degree in Information Systems or equivalent education Experience and knowledge about Routing and switch, Wireless device configuration, firewall solution. Cisco CCNP Enterprise Networking certification Good knowledge of SDN solutions - in particular Cisco SD-WAN Knowledge of Cisco Meraki and Azure networking services is an asset, Knowledge of network security - in particular Fortinet firewall. Experience to co-ordinate/manage cabling vender, CCTV and PBX system vender. Ability to learn quickly the new technical o Have troubleshooting, report and training skill. English communication. Candidates with CCNP certificates... Candidates with Network skill: Implementation & configuration for network equipment for Core switch, Distribution, Access Switch, firewall from makers Cisco, Juniper, Fortinet...","Competitive salary package Exposure to enterprise-scale infrastructure and real production systems. Training and career development toward L3 / System Specialist / Cloud Engineer. Full social insurance coverage based on salary. Probation with 100% salary. Annual bonuses and regular salary reviews. Training sponsorship for professional courses and certification exams. Comprehensive healthcare coverage for staff and their families. Regular health check-ups. 15 days of paid annual leave, plus 1 additional day for every 3 years of service, up to 20 days.",2026-06-02,2026-07-02,Nhân viên,2026-06-24 12:03:57,TopCV,2.html,"Network Engineer L2 (English Speaking) Công ty TNHH NTT DATA VIỆT NAM To be a successful network engineer you need to be a confident communicator and possess excellent attention to detail, analytical and problem-solving skills Network engineers are responsible for implementing, maintaining, supporting, developing and, in some cases, designing communication networks within an organization or between organizations. Their goal is to ensure the integrity of high availability network infrastructure to provide maximum performance for their users. Implementation IT Network Project. Create technical documentation – LLDs, network device configs, migration plans, instructions for technicians, test scenarios. Install and configure LAN/WLAN/WAN, DC, legacy and SDN topologies. Take responsibility for problem resolution and troubleshooting. Speak with customers via email and phone for initial requirement capture. Maintenance and support customer (Onsite/Offsite) when their system have issues (include open case and make warranty) Manage project progress to archive target. Manage vendor following schedule, quality of service. Documentation (Report, Parameter Sheet, Manual, etc...) Studying & Research new technology follow company strategy Bachelor/College degree in Information Systems or equivalent education Experience and knowledge about Routing and switch, Wireless device configuration, firewall solution. Cisco CCNP Enterprise Networking certification Good knowledge of SDN solutions - in particular Cisco SD-WAN Knowledge of Cisco Meraki and Azure networking services is an asset, Knowledge of network security - in particular Fortinet firewall. Experience to co-ordinate/manage cabling vender, CCTV and PBX system vender. Ability to learn quickly the new technical o Have troubleshooting, report and training skill. English communication. Candidates with CCNP certificates... Candidates with Network skill: Implementation & configuration for network equipment for Core switch, Distribution, Access Switch, firewall from makers Cisco, Juniper, Fortinet..."
2190541,Chuyên Viên Phân Tích Nghiệp Vụ (Senior Business Analyst) - Sản Phẩm Quản Lý Cửa Hàng/Nhà Hàng/Tài Chính - AI Cho Cá Nhân,Công ty Cổ phần MISA,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-senior-business-analyst-san-pham-quan-ly-cua-hang-nha-hang-tai-chinh-ai-cho-ca-nhan/2190541.html,Thoả thuận,NA,NA,NA,2,Junior,Hà Nội,"Tập đoàn MISA, thành lập năm 1994, là doanh nghiệp CNTT với hơn 500.000 khách hàng đơn vị, tổ chức (trong đó: 44.500 đơn vị HCSN và 20.000 cơ sở giáo dục trên toàn quốc) và gần 3,5 triệu cá nhân, hiện diện tại 22 quốc gia. MISA tiên phong phát triển Agentic AI và nền tảng AIaaS, cung cấp giải pháp số hóa cho doanh nghiệp, hộ kinh doanh và chính phủ giúp tối ưu vận hành, nâng cao hiệu quả và giảm tải thủ công cho tổ chức. Sứ mệnh của MISA là đồng hành cùng chính phủ, doanh nghiệp và cá nhân trong hành trình chuyển đổi số, khẳng định vị thế công nghệ Việt Nam trên quốc tế. Chi tiết công việc: Làm việc trực tiếp với khách hàng để thu thập và làm rõ yêu cầu nghiệp vụ Thực hiện phân tích và xây dựng tài liệu đặc tả yêu cầu nghiệp vụ Đào tạo, giải thích cho các Lập trình viên hiểu rõ nghiệp vụ & mong muốn của khách hàng Tham gia nghiệm thu phần mềm đảm bảo phần mềm đáp ứng đúng, đủ yêu cầu của khách hàng Nghiên cứu, phân tích các phần mềm đối thủ và đề xuất giải pháp cải tiến cho phần mềm MISA Sản phẩm: Cửa hàng bán lẻ MISA eShop/Nhà hàng, dịch vụ ăn uống MISA CukCuk, Beauty Salon.","Tốt nghiệp Đại học trở lên các chuyên ngành: Quản trị kinh doanh, Kinh tế, Tài chính kế toán hoặc các chuyên ngành liên quan Có tối thiểu 2 năm kinh nghiệm tại vị trí Business Analyst. Ưu tiên ứng viên có kinh nghiệm làm Business Analyst sản phẩm Retail Giao tiếp tốt, nắm bắt vấn đề nhanh, khả năng tự học hỏi tốt Có khả năng thu thập, tổng hợp, phân tích thông tin Có khả năng viết tài liệu, đào tạo và thuyết trình Cẩn thận, trách nhiệm trong công việc","Tiên phong công nghệ, uy tín MISA đang khẳng định vị thế tiên phong trong kỷ nguyên AI khi chuyển đổi mô hình kinh doanh từ phần mềm như dịch vụ (SaaS) sang AI as a Service (AlaaS) và Agent as a Service (AaaS). Doanh nghiệp CNTT tăng trưởng liên tục với quy mô nhân sự tăng 20%/năm, doanh thu tăng 15%/năm Hội tụ hơn 4000 nhân tài cùng khát vọng đưa sản phẩm công nghệ “Make In Vietnam” vươn tầm quốc tế Xây dựng niềm tin với 500.000 khách hàng là đơn vị HCSN, doanh nghiệp, 3.5 triệu khách hàng cá nhân tại Việt Nam và 22 quốc gia Hơn 100 giải thưởng trong ngành CNTT trong nước và quốc tế Nền tảng vững chắc cho phát triển sự nghiệp, thăng tiến, quyền lợi Lương cứng cạnh tranh. Thưởng năng suất dựa trên kết quả công việc từ 2,5 - 3 tháng lương. Đánh giá review lương 2 lần/năm, nhiều cơ hội tăng lương 50-70%/năm, thưởng sáng kiến... Huấn luyện “Hổ tướng”: chương trình đào tạo quản lý tài năng, bệ phóng trở thành Chiến tướng tinh nhuệ Giải thưởng “Gấu vàng"": nơi tôn vinh những tài năng xuất sắc nhất Gói chăm sóc sức khỏe toàn diện tại Medlatec, cháy hết mình tại các CLB theo sở thích, chương trình teambuilding, du lịch định kỳ Môi trường thân thiện, chia sẻ, đồng hành Kết nối tài năng: tập trung phát triển những con người có chung lý tưởng, mục tiêu, cùng trao giá trị và nhận thành công Tư duy đột phá: môi trường tôn trọng sự khác biệt và đề cao sáng tạo, MISA-er được tự do phát triển các ý tưởng tiến bộ, cải tiến công việc Công nghệ cao: trang bị máy tính làm việc, tối ưu hiệu suất công việc bằng ứng dụng AI, phần mềm tự động (AMIS, Jira, Power BI, AI Marketing,...) Nơi làm việc hạnh phúc: MISA mong muốn tạo một môi trường làm việc để bạn luôn cảm thấy hạnh phúc",2026-06-05,2026-07-05,Nhân viên,2026-06-24 12:03:57,TopCV,3.html,"Chuyên Viên Phân Tích Nghiệp Vụ (Senior Business Analyst) - Sản Phẩm Quản Lý Cửa Hàng/Nhà Hàng/Tài Chính - AI Cho Cá Nhân Công ty Cổ phần MISA Tập đoàn MISA, thành lập năm 1994, là doanh nghiệp CNTT với hơn 500.000 khách hàng đơn vị, tổ chức (trong đó: 44.500 đơn vị HCSN và 20.000 cơ sở giáo dục trên toàn quốc) và gần 3,5 triệu cá nhân, hiện diện tại 22 quốc gia. MISA tiên phong phát triển Agentic AI và nền tảng AIaaS, cung cấp giải pháp số hóa cho doanh nghiệp, hộ kinh doanh và chính phủ giúp tối ưu vận hành, nâng cao hiệu quả và giảm tải thủ công cho tổ chức. Sứ mệnh của MISA là đồng hành cùng chính phủ, doanh nghiệp và cá nhân trong hành trình chuyển đổi số, khẳng định vị thế công nghệ Việt Nam trên quốc tế. Chi tiết công việc: Làm việc trực tiếp với khách hàng để thu thập và làm rõ yêu cầu nghiệp vụ Thực hiện phân tích và xây dựng tài liệu đặc tả yêu cầu nghiệp vụ Đào tạo, giải thích cho các Lập trình viên hiểu rõ nghiệp vụ & mong muốn của khách hàng Tham gia nghiệm thu phần mềm đảm bảo phần mềm đáp ứng đúng, đủ yêu cầu của khách hàng Nghiên cứu, phân tích các phần mềm đối thủ và đề xuất giải pháp cải tiến cho phần mềm MISA Sản phẩm: Cửa hàng bán lẻ MISA eShop/Nhà hàng, dịch vụ ăn uống MISA CukCuk, Beauty Salon. Tốt nghiệp Đại học trở lên các chuyên ngành: Quản trị kinh doanh, Kinh tế, Tài chính kế toán hoặc các chuyên ngành liên quan Có tối thiểu 2 năm kinh nghiệm tại vị trí Business Analyst. Ưu tiên ứng viên có kinh nghiệm làm Business Analyst sản phẩm Retail Giao tiếp tốt, nắm bắt vấn đề nhanh, khả năng tự học hỏi tốt Có khả năng thu thập, tổng hợp, phân tích thông tin Có khả năng viết tài liệu, đào tạo và thuyết trình Cẩn thận, trách nhiệm trong công việc"
2186775,"Lập Trình Viên FrontEnd: VueJS, ReactNative",CÔNG TY CỔ PHẦN CÔNG NGHỆ FDS,https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-vuejs-reactnative/2186775.html,Thoả thuận,NA,NA,NA,2,Junior,Hà Nội,"Tham gia phát triển và bảo trì các dự án Chính quyền điện tử, Chuyển đổi số; Thiết kế và xây dựng ứng dụng web; Phát triển ứng dụng mobile đa nền tảng (iOS/Android) bằng React Native; Làm việc trực tiếp với đội ngũ BA, Designer, QA và Backend Team để phân tích yêu cầu, thiết kế giải pháp và xây dựng giao diện người dùng (UI/UX) tối ưu nhất; Tham gia, phối hợp trong việc kiểm thử hiệu năng, kiểm thử an toàn thông tin, cài đặt, vận hành hệ thống; Phối hợp xử lý bugs và maintain các dự án hiện có khi có yêu cầu từ phía khách hàng.","Có từ 2 năm kinh nghiệm với VueJS 3 (Composition API), 1 năm kinh nghiệm với React Native; Thành thạo Vue.js, Vue Router và Pinia; Nắm nền tảng chuyên sâu về HTML5, CSS3, JavaScript (ES6+) và TypeScript; Có kinh nghiệm tích hợp RESTful APIs, WebSocket hoặc các dịch vụ tương tự; Sử dụng thành thạo các framework UI như Vuetify, Tailwind CSS; Có kinh nghiệm làm việc với các công cụ build như Vite, Webpack; Thành thạo React Hooks (useState, useEffect, useMemo, useCallback, useRef) và quản lý state với Zustand, Redux Toolkit hoặc tương đương; Đã từng build và ship app mobile (cá nhân hoặc production); Hiểu cơ chế xác thực, phân quyền (JWT, OAuth2, OpenID Connect, Keycloak); Hiểu cách bảo vệ phiên đăng nhập, Access Token, Refresh Token và dữ liệu người dùng; Có kinh nghiệm xử lý các vấn đề bảo mật liên quan đến XSS, CSRF, CORS và lưu trữ dữ liệu an toàn trên trình duyệt/thiết bị; Có khả năng khắc phục các cảnh báo bảo mật từ SonarQube hoặc các công cụ kiểm tra mã nguồn; Sử dụng thành thạo Git (Git-flow) và các nền tảng quản lý source code (GitHub/GitLab); Thành thạo việc sử dụng các công cụ AI hỗ trợ lập trình (như GitHub Copilot, Cursor AI, ChatGPT, Claude, v.v.); Yêu cầu khả năng tương tác, làm việc nhóm cao; Có kiến thức về ngôn ngữ backend Java/ NodeJS là 1 lợi thế.","Môi trường làm việc chuyên nghiệp, thân thiện; Được đào tạo các kỹ năng lập trình, phát triển ứng dụng và tham gia triển khai các dự án thực tế trong môi trường chuyên nghiệp; Được tham gia các dự án lớn, có tính tác động xã hội cao; Thu nhập hấp dẫn dựa trên năng lực, thưởng tháng lương thứ 13 và thưởng hiệu quả năm theo kết quả kinh doanh; Phụ cấp gửi xe hàng tháng; Các chế độ phúc lợi và bảo hiểm theo Luật Lao động và Thảo ước lao động tập thể; Luôn khuyến khích nhân viên cân bằng cuộc sống & công việc; Chúng tôi luôn đề cao tinh thần thân thiện; gắn kết giữa nhân viên và công ty.",2026-06-03,2026-07-03,Nhân viên,2026-06-24 12:03:57,TopCV,4.html,"Lập Trình Viên FrontEnd: VueJS, ReactNative CÔNG TY CỔ PHẦN CÔNG NGHỆ FDS Tham gia phát triển và bảo trì các dự án Chính quyền điện tử, Chuyển đổi số; Thiết kế và xây dựng ứng dụng web; Phát triển ứng dụng mobile đa nền tảng (iOS/Android) bằng React Native; Làm việc trực tiếp với đội ngũ BA, Designer, QA và Backend Team để phân tích yêu cầu, thiết kế giải pháp và xây dựng giao diện người dùng (UI/UX) tối ưu nhất; Tham gia, phối hợp trong việc kiểm thử hiệu năng, kiểm thử an toàn thông tin, cài đặt, vận hành hệ thống; Phối hợp xử lý bugs và maintain các dự án hiện có khi có yêu cầu từ phía khách hàng. Có từ 2 năm kinh nghiệm với VueJS 3 (Composition API), 1 năm kinh nghiệm với React Native; Thành thạo Vue.js, Vue Router và Pinia; Nắm nền tảng chuyên sâu về HTML5, CSS3, JavaScript (ES6+) và TypeScript; Có kinh nghiệm tích hợp RESTful APIs, WebSocket hoặc các dịch vụ tương tự; Sử dụng thành thạo các framework UI như Vuetify, Tailwind CSS; Có kinh nghiệm làm việc với các công cụ build như Vite, Webpack; Thành thạo React Hooks (useState, useEffect, useMemo, useCallback, useRef) và quản lý state với Zustand, Redux Toolkit hoặc tương đương; Đã từng build và ship app mobile (cá nhân hoặc production); Hiểu cơ chế xác thực, phân quyền (JWT, OAuth2, OpenID Connect, Keycloak); Hiểu cách bảo vệ phiên đăng nhập, Access Token, Refresh Token và dữ liệu người dùng; Có kinh nghiệm xử lý các vấn đề bảo mật liên quan đến XSS, CSRF, CORS và lưu trữ dữ liệu an toàn trên trình duyệt/thiết bị; Có khả năng khắc phục các cảnh báo bảo mật từ SonarQube hoặc các công cụ kiểm tra mã nguồn; Sử dụng thành thạo Git (Git-flow) và các nền tảng quản lý source code (GitHub/GitLab); Thành thạo việc sử dụng các công cụ AI hỗ trợ lập trình (như GitHub Copilot, Cursor AI, ChatGPT, Claude, v.v.); Yêu cầu khả năng tương tác, làm việc nhóm cao; Có kiến thức về ngôn ngữ backend Java/ NodeJS là 1 lợi thế."
2195536,Microsoft Cloud Lead - Azure & Security,Công ty TNHH Thương mại và Dịch vụ TSG,https://www.topcv.vn/viec-lam/microsoft-cloud-lead-azure-security/2195536.html,30 - 35 triệu,VND,30,35,4,Mid,Hà Nội,"• Chịu trách nhiệm tư vấn, thiết kế, triển khai và vận hành các giải pháp Microsoft Cloud, trọng tâm Azure Infrastructure và Microsoft Security (Microsoft 365 là nền tảng bổ trợ); thực hiện migration, optimization, hardening và hỗ trợ vận hành sau triển khai. • Xử lý và điều phối các sự cố kỹ thuật phức tạp (L2/L3), thực hiện phân tích nguyên nhân gốc (RCA), phối hợp với Microsoft và các đối tác để giải quyết các vấn đề vượt phạm vi nội bộ. • Dẫn dắt, đào tạo và phát triển đội ngũ kỹ sư; phân công công việc, rà soát giải pháp và đảm bảo chất lượng triển khai dự án. • Làm việc trực tiếp với khách hàng trong các hoạt động tư vấn, đánh giá hiện trạng, trình bày giải pháp; hỗ trợ đội ngũ kinh doanh xây dựng đề xuất, phạm vi công việc và ước lượng triển khai. • Xây dựng, chuẩn hóa dịch vụ, quy trình, tài liệu và các thông lệ tốt nhất; cập nhật công nghệ Microsoft mới và ứng dụng AI/Copilot an toàn, bảo vệ dữ liệu khách hàng nhằm nâng cao hiệu quả triển khai, vận hành và phát triển năng lực đội ngũ.","• Tối thiểu 4 năm kinh nghiệm Microsoft Cloud (end-to-end từ solution design → deployment → operation); trong đó ≥ 2 năm chuyên sâu Azure và/hoặc Microsoft Security. • Azure Infrastructure: kinh nghiệm thực tế về Virtual Machines, Networking, Storage, Monitoring, Backup. • Microsoft Security (lõi): Entra ID, MFA, Conditional Access, Defender; secure configuration, endpoint/email security, logging, alert, incident handling, hardening. • Tư duy solution architecture & problem solving; xử lý case khó dựa trên log, evidence, giả thuyết và RCA. • Có khả năng dẫn dắt, mentor và làm việc trực tiếp với khách hàng doanh nghiệp - hoặc là ứng viên Senior sẵn sàng phát triển lên vai trò này. • Trung thực, có ownership: báo cáo đúng sự thật về tiến độ, rủi ro, lỗi phát sinh và giới hạn năng lực; không che giấu sự cố, không hứa quá khả năng delivery.","• Thu nhập: 1.200 USD - 1.500 USD (thỏa thuận theo năng lực và phạm vi vai trò) • Thưởng cuối năm, thưởng theo doanh thu. • Đóng bảo hiểm sức khỏe (thâm niên 2 năm, hoặc sớm hơn nếu kết quả công việc tốt) • Thử việc 2 tháng nhận 85% LCB • Được tham gia bảo hiểm xã hội ngay sau khi tiếp nhận chính thức • Hệ thống công nghệ và AI hiện đại hỗ trợ tối đa, giúp cắt giảm khối lượng công việc và tiết kiệm thời gian, công sức để bạn tập trung chuyên môn. • Được cấp đầy đủ trang thiết bị làm việc • Thăm khám sức khỏe định kỳ 1 năm/lần • Trà, cafe luôn sẵn sàng tại văn phòng để CBNV thưởng thức • Tham gia các hoạt động nội bộ: sinh nhật tháng, happy hour, .... • Hưởng đầy đủ các quyền lợi theo quy định chung của công ty và pháp luật (thưởng lễ tết, du lịch, phép năm, ...)",2026-06-09,2026-07-09,Trưởng nhóm,2026-06-24 12:03:57,TopCV,5.html,"Microsoft Cloud Lead - Azure & Security Công ty TNHH Thương mại và Dịch vụ TSG • Chịu trách nhiệm tư vấn, thiết kế, triển khai và vận hành các giải pháp Microsoft Cloud, trọng tâm Azure Infrastructure và Microsoft Security (Microsoft 365 là nền tảng bổ trợ); thực hiện migration, optimization, hardening và hỗ trợ vận hành sau triển khai. • Xử lý và điều phối các sự cố kỹ thuật phức tạp (L2/L3), thực hiện phân tích nguyên nhân gốc (RCA), phối hợp với Microsoft và các đối tác để giải quyết các vấn đề vượt phạm vi nội bộ. • Dẫn dắt, đào tạo và phát triển đội ngũ kỹ sư; phân công công việc, rà soát giải pháp và đảm bảo chất lượng triển khai dự án. • Làm việc trực tiếp với khách hàng trong các hoạt động tư vấn, đánh giá hiện trạng, trình bày giải pháp; hỗ trợ đội ngũ kinh doanh xây dựng đề xuất, phạm vi công việc và ước lượng triển khai. • Xây dựng, chuẩn hóa dịch vụ, quy trình, tài liệu và các thông lệ tốt nhất; cập nhật công nghệ Microsoft mới và ứng dụng AI/Copilot an toàn, bảo vệ dữ liệu khách hàng nhằm nâng cao hiệu quả triển khai, vận hành và phát triển năng lực đội ngũ. • Tối thiểu 4 năm kinh nghiệm Microsoft Cloud (end-to-end từ solution design → deployment → operation); trong đó ≥ 2 năm chuyên sâu Azure và/hoặc Microsoft Security. • Azure Infrastructure: kinh nghiệm thực tế về Virtual Machines, Networking, Storage, Monitoring, Backup. • Microsoft Security (lõi): Entra ID, MFA, Conditional Access, Defender; secure configuration, endpoint/email security, logging, alert, incident handling, hardening. • Tư duy solution architecture & problem solving; xử lý case khó dựa trên log, evidence, giả thuyết và RCA. • Có khả năng dẫn dắt, mentor và làm việc trực tiếp với khách hàng doanh nghiệp - hoặc là ứng viên Senior sẵn sàng phát triển lên vai trò này. • Trung thực, có ownership: báo cáo đúng sự thật về tiến độ, rủi ro, lỗi phát sinh và giới hạn năng lực; không che giấu sự cố, không hứa quá khả năng delivery."
