title,company,salary,experience,location,skills,url,source,scraped_at,job_date_str
Fullstack Java/Angular Developer,"Pro
FPT IS",Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Fullstack Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/fptis/tuyen-dung/fullstack-java-angular-developer-j2002537.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683078,topcv,2026-06-17 15:03:22,2026-06-16
AI Software Engineer (Python/Go/C/C++ Backend & AI Agents) - Khối Công Nghệ Thông Tin (2026TD450888),"Pro
NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK",Thoả thuận,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Ngân hàng, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/ai-software-engineer-python-go-c-c-backend-ai-agents-khoi-cong-nghe-thong-tin-2026td450888-j2204073.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683078,topcv,2026-06-17 15:03:22,2026-06-16
Senior Backend Developer,CÔNG TY TNHH PIXEL PERFECT,30 - 60 triệu,,Hồ Chí Minh (mới),"4 năm kinh nghiệm chuyên môn, Backend Developer, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/senior-backend-developer/2187438.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683078,topcv,2026-06-17 15:03:22,2026-06-03
Senior Fullstack Developer (ReactJs+ NodeJs),CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VEXERE,Thoả thuận,,Hồ Chí Minh (mới),"4 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Đại Học trở lên",https://www.topcv.vn/viec-lam/senior-fullstack-developer-reactjs-nodejs/2182193.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:46,2026-06-03
Software Engineer (Java),Công ty TNHH Equix Technologies,Thoả thuận,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Tài chính, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/software-engineer-java/2189637.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:46,2026-06-10
"Thực Tập Sinh Lập Trình Asp.Net Mvc5, Mvc6",CÔNG TY TNHH CÔNG NGHỆ & DỊCH VỤ ĐẤT VIỆT,1 - 1.5 triệu,,Hồ Chí Minh (mới),"Không yêu cầu kinh nghiệm chuyên môn, Backend Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-asp-net-mvc5-mvc6/880985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-06-10
"Backend Developer(Senior Nodejs, PHP) - Remote 3 Weeks / 1 Month",CÔNG TY TNHH FOODCONNECTION,"Tới 2,000 USD",,Hồ Chí Minh (mới),"5 năm kinh nghiệm chuyên môn, Backend Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/backend-developersenior-nodejs-php-remote-3-weeks-1-month/2191129.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-06-10
Backend Developer,CÔNG TY CỔ PHẦN TẬP ĐOÀN TRUYỀN THÔNG HALOTIMES,Thoả thuận,,Thanh Hóa & Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Thưởng tháng 13",https://www.topcv.vn/viec-lam/backend-developer/2187376.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-06-03
Backend Developer ( .NET),CÔNG TY CỔ PHẦN YOOTEK HOLDINGS,Thoả thuận,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Đại Học trở lên, Nam, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Du lịch hàng năm, Thưởng cổ phần, Thưởng tháng 13, Thưởng hiệu quả làm việc",https://www.topcv.vn/viec-lam/backend-developer-net/2122281.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-06-10
Java Developer ( Junior) - Mức Lương 24 Triệu Trở Lên + Thưởng Hiệu Quả Công Việc/Doanh Thu/Dự Án - Kinh Nghiệm 2 Năm Trở Lên,Công ty TNHH Đầu tư và Phát triển Công nghệ Đức Việt,Từ 24 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Tuổi 26 - 34, Đại Học trở lên",https://www.topcv.vn/viec-lam/java-developer-junior-muc-luong-24-trieu-tro-len-thuong-hieu-qua-cong-viec-doanh-thu-du-an-kinh-nghiem-2-nam-tro-len/2152754.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-05-18
Full Stack Developer (ReactJS / FabricJS) (Đà Nẵng/Hà Nội),CÔNG TY TNHH ACWORKS VIỆT NAM,20 - 40 triệu,,Hà Nội & Đà Nẵng (mới),"2 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/full-stack-developer-reactjs-fabricjs-da-nang-ha-noi/2190696.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-06-10
Senior Backend Developer (Java),Unit Corp,Thoả thuận,,Hồ Chí Minh (mới),"4 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Ngân hàng, Tài chính, Nghỉ thứ 7, Tiếng Anh Đọc hiểu, Đại Học trở lên",https://www.topcv.vn/viec-lam/senior-backend-developer-java/2191369.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:47,2026-06-10
Frontend Developer - Khối Ngân Hàng Số,"Pro
Ngân hàng SHB",Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Frontend Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/frontend-developer-khoi-ngan-hang-so/2153383.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-05-18
Back End Developer (Java),Công Ty TNHH LG CNS VIỆT NAM,Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Tiếng Anh TOEIC 550, Đại Học trở lên",https://www.topcv.vn/viec-lam/back-end-developer-java/1624122.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-06-10
Java Developer (Senior - Mid),Công ty TNHH Smartbooks,"Tới 1,500 USD",,Hà Nội & Đà Nẵng (mới),"1 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Đại Học trở lên",https://www.topcv.vn/viec-lam/java-developer-senior-mid/2145281.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-06-10
Senior .NET Developer,Công ty TNHH Yopaz,Tới 40 triệu,,Nhật Bản & Hà Nội,"4 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Thiết bị: Điện thoại, Máy tính",https://www.topcv.vn/viec-lam/senior-net-developer/2190730.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-06-10
Middle Full-Stack Developer (Python),CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TRUYỀN THÔNG ĐỒI XANH,15.5 - 35.5 triệu,,Hồ Chí Minh (mới),"1 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/middle-full-stack-developer-python/2187992.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-06-03
Frontend (Web ReactJs/Mobile React Native),"Pro
TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL",15 - 40 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Frontend Developer, IT - Phần mềm, IT - Phần cứng và máy tính, Logistic / Vận tải, Đại Học trở lên",https://www.topcv.vn/viec-lam/frontend-web-reactjs-mobile-react-native/2092856.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-06-10
Lập Trình Viên Frontend (Nextjs),Công ty Cổ phần Atomi Digital,20 - 30 triệu,,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Frontend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-nextjs/2120948.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:48,2026-06-10
Full-Stack Developer Next.Js + FastAPI,CÔNG TY TNHH TMDV LADOSPICE,25 - 35 triệu,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Thương mại điện tử, Tài chính, Tiếng Anh Đọc hiểu, Đại Học trở lên",https://www.topcv.vn/viec-lam/full-stack-developer-next-js-fastapi/2188254.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-03
Mobile Developer,CÔNG TY CỔ PHẦN TẬP ĐOÀN TRUYỀN THÔNG HALOTIMES,15 - 20 triệu,,Thanh Hóa & Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Thưởng tháng 13",https://www.topcv.vn/viec-lam/mobile-developer/2187364.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-03
Software Engineer (Fullstack),Công ty cổ phần Base Enterprise,"600 - 2,500 USD",,Hà Nội & Hồ Chí Minh (mới),"1 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Tuổi 22 - 35, Đại Học trở lên",https://www.topcv.vn/viec-lam/software-engineer-fullstack/2196151.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-10
Middle Android Developer - 4 Năm Kinh Nghiệm - Up To 25 Triệu,GREEN FIELD GROUP LIMITED LIABILITY COMPANY,20 - 25 triệu,,Hà Nội,"4 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/middle-android-developer-4-nam-kinh-nghiem-up-to-25-trieu/2189110.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-10
Java BackEnd Developer,CÔNG TY CỔ PHẦN CROW GAMING,18 - 25 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Game, Tài chính, Nghỉ thứ 7, Cao Đẳng trở lên, Bảo hiểm xã hội, Team building, Du lịch hàng năm, Thưởng tháng 13, Thưởng hiệu quả làm việc, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/java-backend-developer/2082106.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-10
Junior PHP Developer,Công ty TNHH Sakura Beauty Việt Nam,Từ 11 triệu,,Hồ Chí Minh (mới),"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Tuổi 23 - 26, Đại Học trở lên, Nam",https://www.topcv.vn/viec-lam/junior-php-developer/2194697.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-10
Flutter Developer - Mobile App,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,8 - 30 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Từ 24 tuổi trở lên, Đại Học trở lên, Nam",https://www.topcv.vn/viec-lam/flutter-developer-mobile-app/1883392.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-03
Java Developer (Bank),CÔNG TY CỔ PHẦN PARALINE SOFTWARE,18 - 30 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/java-developer-bank/1695684.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-10
Frontend Developer - Đi Làm Ngay,Công ty Cổ phần Công nghệ MicroTech,20 - 35 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Frontend Developer, Nghỉ thứ 7, Cao Đẳng trở lên, Bảo hiểm xã hội, Thưởng hiệu quả làm việc, Thưởng tháng 13",https://www.topcv.vn/viec-lam/frontend-developer-di-lam-ngay/1651361.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:49,2026-06-10
Frontend Developer,"Pro
FPT IS",Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Frontend Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/fptis/tuyen-dung/frontend-developer-j2192645.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-10
Junior Back-End Developer Fulltime,Công ty Cổ Phần Dịch vụ Đào tạo trực tuyến OES,9 - 12 triệu,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Tiếng Anh Giao tiếp cơ bản, Đại Học trở lên",https://www.topcv.vn/viec-lam/junior-back-end-developer-fulltime/2191411.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-10
Lập Trình Viên Winform (App),Công ty TNHH Phát triển công nghệ điện tử Bình Anh,15 - 25 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-winform-app/1576529.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-03
Middle Fullstack Developer - Từ 2 Năm Kinh Nghiệm - Tại Hà Nội,CÔNG TY CỔ PHẦN ADT GLOBAL VN,13 - 16 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, IT - Phần cứng và máy tính, Nghỉ thứ 7, Tiếng Anh Đọc hiểu, Cao Đẳng trở lên, Bảo hiểm xã hội, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Thưởng tháng 13, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/middle-fullstack-developer-tu-2-nam-kinh-nghiem-tai-ha-noi/2188312.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-10
Lập Trình Viên Backend Java,Công ty Cổ phần SIMBATECH,16 - 32 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Tuổi 24 - 35, Đại Học trở lên, Bảo hiểm xã hội, Team building, Du lịch hàng năm, Thưởng tháng 13, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-java/1713501.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-10
Fullstack Developer,CÔNG TY TNHH THINKWARE VIỆT NAM,Thoả thuận,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Điện toán đám mây (Cloud), Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Thưởng tháng 13, Phụ cấp: Xăng xe, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/fullstack-developer/2193373.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-10
Lập Trình Viên (.Net/JavaScript/NodeJS/ReactJS),Công ty Cổ phần Giải pháp Phần mềm Doanh nghiệp,7 - 15 triệu,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Cao Đẳng trở lên, Bảo hiểm xã hội, Thưởng hiệu quả làm việc, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/lap-trinh-vien-net-javascript-nodejs-reactjs/903791.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-12
Lập Trình Viên Java (Banking),Công ty Cổ phần Công nghệ thông tin Đông Nam Á,12 - 25 triệu,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Du lịch hàng năm, Team building, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/lap-trinh-vien-java-banking/2049890.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:50,2026-06-10
"Full Stack Developer - Làm Việc Tại Phương Liệt, Hà Nội",CÔNG TY CỔ PHẦN VISSSOFT,Thoả thuận,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Đại Học trở lên",https://www.topcv.vn/viec-lam/full-stack-developer-lam-viec-tai-phuong-liet-ha-noi/2180798.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-11
Lập Trình Viên Mobile (IOS/React Native),CÔNG TY TNHH VẠN Thế Hưng,Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Frontend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-mobile-ios-react-native/2193225.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
Lập Trình Viên WinForm,Công ty TNHH AEGONA,Thoả thuận,,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-winform/2195192.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
Lập Trình Viên Backend (Java Domain Bank),Công ty Cổ phần Atomi Digital,20 - 30 triệu,,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-java-domain-bank/2121026.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
AI Back End Java Developer,Công Ty TNHH LG CNS VIỆT NAM,Thoả thuận,,Hà Nội,"4 năm kinh nghiệm chuyên môn, Backend Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/ai-back-end-java-developer/2134442.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
Full Stack Java Developer,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Chính phủ/Dịch vụ công, Nghỉ thứ 7, Tiếng Anh Đọc hiểu, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Thưởng tháng 13, Team building, Du lịch hàng năm, Phụ cấp thâm niên",https://www.topcv.vn/viec-lam/full-stack-java-developer/2189858.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
Fresher SAP Technical Consultant,"Pro
FPT Software",6 - 8 triệu,,Hà Nội,"Không yêu cầu kinh nghiệm chuyên môn, Software Engineer, IT - Phần cứng và máy tính, IT - Phần mềm, Nghỉ thứ 7, Tiếng Đức Giao tiếp cơ bản, Tiếng Anh Giao tiếp cơ bản, Đại Học trở lên",https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-sap-technical-consultant-j2182857.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
Senior Fullstack Developer (Node.Js),CÔNG TY TNHH KIT SYSTEM SOLUTIONS VIỆT NAM,Thoả thuận,,Hồ Chí Minh (mới),"5 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Điện toán đám mây (Cloud), Công nghệ kỹ thuật, Nghỉ thứ 7, Đại Học trở lên, Khám sức khỏe định kỳ",https://www.topcv.vn/viec-lam/senior-fullstack-developer-node-js/2122896.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:51,2026-06-10
Senior Backend Developer (NodeJS/ NestJS),CÔNG TY CỔ PHẦN IKAME GLOBAL,Tới 45 triệu,,Hà Nội,"4 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/senior-backend-developer-nodejs-nestjs/2144737.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-10
Lập Trình Viên .Net (Back End),Công Ty cổ phần IIG Việt Nam,22 - 27 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-net-back-end/1546757.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-10
Intern Developer,CÔNG TY CỔ PHẦN DIGITAL TECHNOLOGY SOLUTIONS,Tới 2 triệu,,Hà Nội,"Không yêu cầu kinh nghiệm chuyên môn, Software Engineer, Ngân hàng, Nghỉ thứ 7, Tiếng Anh Đọc hiểu, Tiếng Anh Giao tiếp cơ bản, Đại Học trở lên",https://www.topcv.vn/viec-lam/intern-developer/2197985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-11
Backend Developer,CÔNG TY TNHH KAMEREO,Thoả thuận,,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Backend Developer, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Khám sức khỏe định kỳ, Thưởng tháng 13, Thiết bị: Máy tính",https://www.topcv.vn/brand/kamereo/tuyen-dung/backend-developer-j2194504.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-10
